hour,channel,nip_h_chan
11,442,219328
11,445,64315
11,446,7513
11,448,4940
11,449,24412
11,450,6751
11,451,155
11,452,88481
11,453,224
11,455,100
11,456,633
11,457,1322
11,459,191604
11,460,2216
11,463,44893
11,465,278
11,466,184094
11,467,16318
11,469,131900
11,470,1
11,476,2
11,477,315263
11,478,33291
11,479,2464
11,480,142426
11,481,41116
11,483,37
11,484,23419
11,486,53
11,487,19074
11,488,913
11,489,150111
11,490,6524
11,496,5650
11,497,24683
11,498,74
12,0,149
12,3,56355
12,4,60
12,5,694
12,13,9117
12,14,1
12,15,790
12,17,11978
12,18,2234
12,19,66546
12,21,18010
12,22,1798
12,24,6751
12,30,18672
12,101,112147
12,105,66011
12,107,525116
12,108,400
12,110,8761
12,111,29762
12,113,34811
12,114,26
12,115,85621
12,116,31385
12,118,10374
12,120,12248
12,121,245022
12,122,124686
12,123,7093
12,124,24320
12,125,82777
12,126,1188
12,127,94267
12,128,128723
12,129,60
12,130,72867
12,134,248216
12,135,155026
12,137,138978
12,138,2055
12,140,164348
12,145,147846
12,149,1
12,150,12045
12,153,302649
12,160,4723
12,171,2662
12,173,74724
12,174,28
12,178,352259
12,181,14
12,182,10373
12,203,943
12,205,239750
12,208,58
12,210,4655
12,211,53005
12,212,62183
12,213,55624
12,215,85423
12,216,21
12,219,126870
12,222,12
12,223,13
12,224,1762
12,225,5
12,232,177381
12,234,38941
12,236,46032
12,237,89120
12,242,12516
12,243,25124
12,244,57986
12,245,327788
12,251,2
12,253,3018
12,256,1
12,258,66997
12,259,345221
12,261,91
12,262,349
12,265,302686
12,266,52807
12,268,989
12,272,120
12,274,2153
12,277,229
12,278,35179
12,280,634381
12,281,6
12,282,2373
12,311,100
12,315,64426
12,317,15277
12,319,38046
12,320,1005
12,322,8486
12,325,19094
12,326,21037
12,328,94480
12,330,2485
12,332,1041
12,333,2812
12,334,88287
12,340,35821
12,341,1369
12,343,36616
12,347,78023
12,349,53052
12,352,12
12,353,367
12,356,1328
12,360,5043
12,361,7018
12,364,32192
12,371,18007
12,373,5586
12,376,36448
12,377,82530
12,379,194147
12,386,49106
12,391,1960
12,400,61202
12,401,70615
12,402,19370
12,404,1881
12,406,11230
12,407,14
12,408,24
12,409,105838
12,410,313
12,411,1996
12,412,34834
12,414,95
12,416,936
12,417,26819
12,419,719
12,420,154
12,421,6370
12,424,78688
12,430,29796
12,435,119419
12,439,149790
12,442,224147
12,445,66847
12,446,8308
12,448,4729
12,449,31698
12,450,1972
12,451,156
12,452,89030
12,453,200
12,455,96
12,456,543
12,457,1265
12,458,1
12,459,192610
12,460,2609
12,463,45429
12,465,279
12,466,189031
12,467,16862
12,469,132507
12,471,4
12,474,1181
12,477,315161
12,478,33062
12,479,2508
12,480,144642
12,481,41136
12,484,23175
12,486,69
12,487,19002
12,488,973
12,489,152576
12,490,8557
12,496,4
12,497,25048
12,498,63
13,0,117
13,3,59693
13,4,78
13,5,332
13,13,9885
13,15,591
13,17,12856
13,18,2540
13,19,71498
13,21,14441
13,22,1793
13,24,7461
13,30,20828
13,101,117534
13,105,69785
13,107,539196
13,108,416
13,110,7817
13,111,32204
13,113,33549
13,114,19
13,115,90371
13,116,33343
13,118,10858
13,120,13640
13,121,276657
13,122,124565
13,123,8499
13,124,26004
13,125,80523
13,126,1277
13,127,102977
13,128,128705
13,129,45
13,130,80200
13,134,259463
13,135,156939
13,137,145127
13,138,1470
13,140,161003
13,145,132558
13,150,13009
13,153,322808
13,160,4775
13,162,1
13,171,2236
13,172,1
13,173,79820
13,174,27
13,178,318765
13,181,14
13,182,10825
13,203,889
13,205,270427
13,208,48
13,210,4806
13,211,66096
13,212,65808
13,213,57114
13,215,83187
13,216,10
13,219,135698
13,222,23
13,223,10
13,224,1916
13,225,1
13,232,161468
13,234,43485
13,236,54357
13,237,95803
13,238,2
13,242,13287
13,243,10180
13,244,62969
13,245,424017
13,251,2
13,253,3219
13,256,3
13,258,66142
13,259,351834
13,261,160
13,262,1
13,265,310991
13,266,56688
13,268,1115
13,272,139
13,274,1219
13,277,224
13,278,37195
13,280,670654
13,281,7
13,282,2402
13,311,109
13,315,69337
13,317,15933
13,319,40454
13,320,1528
13,322,5600
13,325,20499
13,326,22585
13,328,100569
13,330,2836
13,332,1167
13,333,2781
13,334,71597
13,340,45035
13,341,390
13,343,37374
13,347,84850
13,349,56431
13,352,12
13,353,371
13,356,1397
13,360,5217
13,361,7872
13,364,38209
13,371,21375
13,373,4250
13,376,34539
13,377,88207
13,379,207861
13,386,52298
13,391,1929
13,400,66218
13,401,74710
13,402,22314
13,404,1982
13,406,11994
13,407,6
13,408,11
13,409,112544
13,410,315
13,411,2041
13,412,37319
13,414,105
13,416,852
13,417,27828
13,419,679
13,420,145
13,421,6896
13,424,84603
13,430,31993
13,435,127113
13,439,160924
13,442,227192
13,445,70319
13,446,6815
13,448,5023
13,449,18392
13,450,2215
13,451,185
13,452,97871
13,453,192
13,455,93
13,456,544
13,457,1306
13,459,196540
13,460,2805
13,463,48736
13,465,248
13,466,200473
13,467,24204
13,469,142831
13,471,2
13,475,1
13,477,343358
13,478,34976
13,479,2532
13,480,154444
13,481,43767
13,483,35
13,484,12332
13,486,81
13,487,20270
13,488,1035
13,489,162220
13,490,5630
13,496,2
13,497,26756
13,498,32
13,500,1
14,0,111
14,3,63780
14,4,90
14,5,183
14,13,10738
14,15,251
14,17,12752
14,18,2400
14,19,71775
14,21,14706
14,22,2367
14,24,6705
14,29,2
14,30,21426
14,101,120557
14,105,83914
14,107,525813
14,108,324
14,110,6784
14,111,33379
14,113,36416
14,114,21
14,115,77699
14,116,34735
14,118,11626
14,120,10965
14,121,312726
14,122,127306
14,123,8189
14,124,26201
14,125,62530
14,126,1272
14,127,117348
14,128,146992
14,129,37
14,130,86641
14,134,249065
14,135,148395
14,137,151460
14,138,1975
14,140,137911
14,145,114807
14,150,12731
14,153,325704
14,160,3600
14,171,1694
14,173,83289
14,174,14
14,178,203322
14,181,7
14,182,11321
14,203,983
14,205,303199
14,208,27
14,210,4794
14,211,85378
14,212,70948
14,213,52757
14,215,80044
14,216,3
14,219,135932
14,222,129
14,223,5
14,224,1927
14,225,8
14,232,157554
14,233,17
14,234,51484
14,236,67063
14,237,93877
14,242,13357
14,243,18726
14,244,67614
14,245,528028
14,253,3233
14,256,1
14,258,53513
14,259,342863
14,261,160
14,265,319587
14,266,57500
14,268,1062
14,272,39
14,274,692
14,277,276
14,278,37434
14,280,617691
14,281,9
14,282,2277
14,311,155
14,315,70057
14,317,15992
14,319,42101
14,320,1256
14,322,2622
14,325,21118
14,326,30382
14,328,106286
14,330,2317
14,332,1201
14,333,2861
14,334,53114
14,340,57958
14,341,336
14,343,24958
14,347,50839
14,349,58518
14,352,10
14,353,432
14,356,1625
14,360,4706
14,361,8392
14,364,40193
14,371,21917
14,373,4267
14,376,37936
14,377,88798
14,379,210503
14,386,51834
14,391,1433
14,400,56215
14,401,74892
14,402,22360
14,404,1933
14,406,13071
14,407,9
14,408,7
14,409,112670
14,410,318
14,411,1628
14,412,37104
14,414,93
14,416,902
14,417,21452
14,419,621
14,420,175
14,421,7567
14,424,85904
14,430,33060
14,434,1
14,435,126210
14,439,164770
14,442,204420
14,445,57519
14,446,8045
14,448,4620
14,449,15385
14,450,2099
14,451,222
14,452,105800
14,453,131
14,455,138
14,456,443
14,457,1483
14,458,1
14,459,183049
14,460,3087
14,463,48918
14,465,211
14,466,195569
14,467,30360
14,469,150776
14,473,1
14,474,39
14,477,385290
14,478,36137
14,479,2089
14,480,153658
14,481,44486
14,483,56
14,484,4500
14,486,77
14,487,20950
14,488,832
14,489,162943
14,490,2639
14,496,1
14,497,26507
14,498,16
15,0,81
15,3,58269
15,4,61
15,5,154
15,13,10046
15,14,2
15,15,653
15,17,10120
15,18,1793
15,19,58038
15,21,11621
15,22,2015
15,24,5362
15,30,20465
15,101,102407
15,105,100026
15,107,403297
15,108,253
15,110,6090
15,111,27212
15,113,33820
15,114,11
15,115,56672
15,116,28277
15,118,10083
15,120,9014
15,121,303283
15,122,106641
15,123,9478
15,124,21153
15,125,61189
15,126,796
15,127,117076
15,128,169971
15,129,18
15,130,78525
15,134,205404
15,135,125236
15,137,138905
15,138,1445
15,140,114385
15,145,105227
15,150,10207
15,153,281837
15,160,2189
15,162,1
15,171,1084
15,173,69961
15,174,5
15,178,176642
15,181,5
15,182,10501
15,203,676
15,205,286074
15,208,12
15,210,3884
15,211,95676
15,212,67022
15,213,36613
15,215,70654
15,216,2
15,219,108480
15,222,173
15,223,5
15,224,1870
15,225,13
15,232,170092
15,233,20
15,234,50597
15,236,73302
15,237,77277
15,242,10851
15,243,48521
15,244,65107
15,245,633053
15,253,2057
15,258,59458
15,259,353945
15,261,180
15,265,293334
15,266,45907
15,268,901
15,272,95
15,274,485
15,277,337
15,278,29711
15,280,486176
15,281,4
15,282,1676
15,311,99
15,315,56711
15,317,12344
15,319,34615
15,320,1115
15,322,8253
15,325,17584
15,326,39473
15,328,94929
15,330,1411
15,332,845
15,333,2062
15,334,29556
15,340,64501
15,341,268
15,343,16556
15,347,32800
15,349,48266
15,352,6
15,353,358
15,356,1358
15,360,3843
15,361,6203
15,364,51427
15,371,18042
15,373,3795
15,376,33882
15,377,71343
15,379,169794
15,386,41115
15,391,910
15,400,46026
15,401,59256
15,402,20399
15,404,2055
15,406,10204
15,407,5
15,408,8
15,409,88631
15,410,268
15,411,1501
15,412,29257
15,414,107
15,416,892
15,417,14220
15,419,463
15,420,128
15,421,6721
15,424,69258
15,430,27497
15,435,99984
15,439,135389
15,442,173608
15,445,40041
15,446,7089
15,448,4192
15,449,12761
15,450,1859
15,451,193
15,452,94866
15,453,108
15,455,145
15,456,284
15,457,1276
15,459,154285
15,460,2698
15,463,38756
15,465,166
15,466,163479
15,467,21656
15,469,130529
15,471,1
15,473,2
15,474,1
15,477,392757
15,478,29571
15,479,1364
15,480,121550
15,481,35920
15,483,2
15,484,3653
15,486,33
15,487,17103
15,488,492
15,489,129733
15,490,8285
15,497,21286
15,498,12
16,0,70
16,3,44888
16,4,24
16,5,1
16,13,465
16,15,93
16,17,5727
16,18,252
16,19,34156
16,21,8252
16,22,82
16,24,1693
16,30,299
16,101,16468
16,105,67855
16,107,219329
16,108,267
16,110,17722
16,111,15915
16,113,7757
16,115,65853
16,116,13263
16,118,208
16,120,354
16,121,244266
16,122,100707
16,123,13858
16,124,11706
16,125,88210
16,126,151
16,127,9986
16,128,117628
16,129,30
16,130,50996
16,134,484886
16,135,99330
16,137,99420
16,138,1283
16,140,114327
16,145,282846
16,150,5811
16,153,163758
16,160,189
16,171,813
16,173,38354
16,178,253229
16,181,11
16,182,530
16,203,560
16,205,188261
16,210,1474
16,211,50050
16,212,49190
16,213,18010
16,215,67832
16,216,6
16,219,60831
16,222,105
16,223,13
16,224,1300
16,225,10
16,232,92108
16,233,1
16,234,40718
16,236,39166
16,237,56447
16,238,1
16,242,5991
16,243,11766
16,244,25991
16,245,744990
16,248,5
16,253,160
16,258,55562
16,259,324601
16,261,62
16,265,160749
16,266,25358
16,268,1281
16,272,82
16,274,2272
16,277,119
16,278,16925
16,280,338922
16,281,1
16,282,830
16,311,28
16,315,32466
16,317,5326
16,319,18677
16,320,791
16,322,8
16,325,9428
16,326,37294
16,328,65135
16,330,316
16,332,22
16,333,991
16,334,20782
16,340,26476
16,341,58
16,343,5755
16,347,26797
16,349,27289
16,352,3
16,353,45
16,356,7
16,360,129
16,361,146
16,364,59903
16,371,659
16,373,1629
16,376,43783
16,377,39855
16,379,84065
16,386,23300
16,391,205
16,400,9892
16,401,36476
16,402,8785
16,406,203
16,407,4
16,409,50471
16,410,6
16,411,1176
16,412,16662
16,414,42
16,416,10
16,417,24477
16,419,165
16,420,187
16,421,539
16,424,41325
16,430,15713
16,435,57083
16,439,76780
16,442,135074
16,445,35932
16,446,394
16,449,937
16,450,10
16,451,129
16,452,60747
16,453,120
16,455,25
16,456,314
16,457,18
16,459,148039
16,460,326
16,463,26487
16,465,76
16,466,58742
16,467,16026
16,469,93043
16,471,1
16,477,348877
16,478,14209
16,479,154
16,480,68091
16,481,19813
16,484,30
16,486,16
16,487,9476
16,488,40
16,489,72821
16,490,9
16,496,1
16,497,12151
16,498,11
17,0,32
17,3,26395
17,4,2
17,13,448
17,14,7
17,15,16
17,17,3466
17,18,139
17,19,21086
17,21,5028
17,22,36
17,24,2574
17,30,199
17,101,9255
17,105,43761
17,107,128742
17,108,141
17,110,8036
17,111,9817
17,113,4967
17,115,25399
17,116,8556
17,118,219
17,120,197
17,121,155363
17,122,56021
17,123,6034
17,124,7346
17,125,35746
17,126,114
17,127,6662
17,128,62248
17,129,21
17,130,31854
17,134,170800
17,135,45912
17,137,57743
17,138,2188
17,140,68341
17,145,112227
17,150,3606
17,153,106322
17,160,89
17,171,337
17,173,25989
17,174,2
17,178,72028
17,181,7
17,182,526
17,203,239
17,205,122387
17,208,1
17,210,873
17,211,31892
17,212,32585
17,213,10984
17,215,43268
17,216,3
17,219,38272
17,222,12
17,224,787
17,225,7
17,232,44566
17,234,25230
17,236,19674
17,237,25923
17,242,3742
17,243,6097
17,244,12177
17,245,487465
17,248,2
17,251,1
17,253,174
17,258,33818
17,259,181256
17,261,50
17,265,91765
17,266,15876
17,268,725
17,272,50
17,274,2764
17,277,63
17,278,10372
17,280,119524
17,281,4
17,282,411
17,311,26
17,315,20440
17,317,3416
17,319,11781
17,320,412
17,325,5858
17,326,19038
17,328,42547
17,330,207
17,332,12
17,333,452
17,334,15988
17,340,17079
17,341,24
17,343,3685
17,347,18517
17,349,17233
17,353,46
17,356,5
17,360,157
17,361,143
17,364,46928
17,371,509
17,373,1430
17,376,14675
17,377,24712
17,379,52254
17,386,14572
17,391,117
17,400,11410
17,401,23094
17,402,5331
17,406,211
17,407,3
17,409,31638
17,410,4
17,411,744
17,412,10426
17,414,24
17,416,5
17,417,7585
17,419,126
17,420,99
17,421,385
17,424,25355
17,430,9780
17,435,35685
17,439,48017
17,442,74634
17,445,13210
17,446,206
17,449,559
17,450,8
17,451,74
17,452,38193
17,453,37
17,455,18
17,456,160
17,457,8
17,459,81538
17,460,340
17,463,16384
17,465,66
17,466,35055
17,467,8503
17,469,50483
17,471,2
17,477,243030
17,478,8935
17,479,86
17,480,41869
17,481,12585
17,483,16
17,484,61
17,486,47
17,487,5949
17,488,22
17,489,42872
17,497,7582
17,498,8
18,0,21
18,3,15670
18,13,243
18,15,22
18,17,2257
18,18,65
18,19,12557
18,21,2644
18,22,23
18,24,1178
18,30,123
18,101,3960
18,105,26203
18,107,77837
18,108,65
18,110,3103
18,111,5881
18,113,3016
18,115,13546
18,116,5039
18,118,147
18,120,131
18,121,93649
18,122,32888
18,123,3635
18,124,4520
18,125,17802
18,126,79
18,127,3771
18,128,37292
18,129,16
18,130,18594
18,134,84992
18,135,26035
18,137,33201
18,138,1096
18,140,37825
18,145,60740
18,150,2167
18,153,62142
18,160,45
18,171,176
18,173,15418
18,178,24601
18,181,1
18,182,287
18,203,135
18,205,74157
18,210,514
18,211,19392
18,212,20789
18,213,5953
18,215,24666
18,216,1
18,219,23302
18,222,3
18,224,502
18,225,1
18,232,23943
18,234,16372
18,236,11672
18,237,15119
18,242,2221
18,243,3661
18,244,6399
18,245,301900
18,253,116
18,258,16665
18,259,103811
18,261,40
18,265,59105
18,266,9393
18,268,474
18,272,31
18,274,951
18,277,37
18,278,6370
18,280,48024
18,281,1
18,282,270
18,311,15
18,315,12244
18,317,2129
18,319,7080
18,320,201
18,325,3461
18,326,10661
18,328,26838
18,330,129
18,332,13
18,333,352
18,334,10725
18,340,10790
18,341,23
18,343,2404
18,347,13696
18,349,10267
18,353,49
18,356,2
18,360,100
18,361,101
18,364,29252
18,371,335
18,373,1194
18,376,9339
18,377,15037
18,379,32348
18,386,9001
18,391,79
18,400,6138
18,401,13615
18,402,3465
18,406,134
18,407,1
18,409,19017
18,410,3
18,411,573
18,412,6368
18,414,13
18,416,1
18,417,3794
18,419,73
18,420,116
18,421,216
18,424,15395
18,430,5824
18,435,21637
18,439,28742
18,442,40962
18,445,7018
18,446,124
18,449,397
18,450,4
18,451,59
18,452,22356
18,453,31
18,455,29
18,456,101
18,457,10
18,459,50848
18,460,157
18,463,9770
18,465,50
18,466,21612
18,467,6004
18,469,29980
18,477,132647
18,478,5418
18,479,75
18,480,25835
18,481,7681
18,483,31
18,484,31
18,486,23
18,487,3504
18,488,13
18,489,25931
18,497,4528
19,0,11
19,3,14700
19,13,251
19,15,12
19,17,1496
19,18,42
19,19,9001
19,21,1873
19,22,13
19,24,151
19,30,101
19,101,1482
19,105,17883
19,107,54450
19,108,57
19,110,822
19,111,4193
19,113,2208
19,114,2
19,115,8749
19,116,3551
19,118,84
19,120,115
19,121,60215
19,122,22670
19,123,2505
19,124,3248
19,125,11347
19,126,43
19,127,2800
19,128,26627
19,129,15
19,130,12575
19,134,58351
19,135,17565
19,137,21354
19,138,862
19,140,25262
19,145,41638
19,150,1570
19,153,43212
19,160,11
19,171,130
19,173,10953
19,178,15921
19,181,4
19,182,255
19,203,109
19,205,51032
19,210,383
19,211,12545
19,212,14743
19,213,4922
19,215,16149
19,219,16512
19,222,2
19,224,308
19,225,1
19,232,17262
19,234,10845
19,236,7787
19,237,10316
19,242,1600
19,243,2546
19,244,3458
19,245,190765
19,253,147
19,258,11541
19,259,70194
19,261,20
19,265,44795
19,266,6928
19,268,384
19,272,1
19,274,255
19,277,32
19,278,4500
19,280,33716
19,281,1
19,282,228
19,311,9
19,315,8734
19,317,1483
19,319,5002
19,320,146
19,325,2544
19,326,6992
19,328,19094
19,330,69
19,332,6
19,333,217
19,334,7838
19,340,7236
19,341,24
19,343,1790
19,347,11531
19,349,7249
19,353,51
19,356,4
19,360,96
19,361,60
19,364,18476
19,371,305
19,373,767
19,376,6035
19,377,10513
19,379,23036
19,386,6282
19,391,52
19,400,3921
19,401,9964
19,402,2602
19,406,80
19,407,2
19,409,13655
19,410,2
19,411,612
19,412,4598
19,414,7
19,416,1
19,417,2166
19,419,54
19,420,32
19,421,151
19,424,11051
19,430,4096
19,435,15485
19,439,20536
19,442,28464
19,445,4405
19,446,184
19,449,389
19,450,4
19,451,25
19,452,15295
19,453,7
19,455,22
19,456,45
19,457,5
19,459,40250
19,460,105
19,463,7054
19,465,22
19,466,15703
19,467,6420
19,469,20860
19,477,83392
19,478,4010
19,479,35
19,480,18203
19,481,5384
19,483,22
19,484,14
19,486,10
19,487,2515
19,488,4
19,489,18287
19,497,3263
19,498,2
20,0,4
20,3,15729
20,13,215
20,15,8
20,17,1341
20,18,53
20,19,7983
20,21,1496
20,22,9
20,24,138
20,30,102
20,101,1523
20,105,13336
20,107,46248
20,108,63
20,110,506
20,111,3658
20,113,2038
20,114,3
20,115,7311
20,116,3242
20,118,100
20,120,122
20,121,47155
20,122,18389
20,123,2485
20,124,2785
20,125,9885
20,126,52
20,127,2397
20,128,23006
20,129,12
20,130,10142
20,134,49670
20,135,14783
20,137,17426
20,138,514
20,140,20452
20,145,34476
20,150,1404
20,153,37070
20,160,16
20,171,114
20,173,9408
20,178,13372
20,181,1
20,182,245
20,203,107
20,205,43535
20,210,296
20,211,9004
20,212,12025
20,213,4971
20,215,13280
20,219,14586
20,222,5
20,223,1
20,224,254
20,232,14619
20,234,8263
20,236,5677
20,237,9253
20,242,1400
20,243,1872
20,244,2632
20,245,141580
20,248,1
20,253,102
20,258,9345
20,259,55400
20,261,24
20,265,38359
20,266,6105
20,268,401
20,274,204
20,277,24
20,278,3882
20,280,26907
20,281,2
20,282,195
20,311,8
20,315,7813
20,317,1412
20,319,4393
20,320,118
20,325,2191
20,326,5759
20,328,15754
20,330,100
20,332,4
20,333,197
20,334,8291
20,340,5200
20,341,21
20,343,1628
20,347,12221
20,349,6335
20,352,2
20,353,41
20,356,9
20,360,88
20,361,55
20,364,11330
20,371,318
20,373,500
20,376,2491
20,377,9314
20,379,20042
20,386,5583
20,391,71
20,400,3116
20,401,8579
20,402,3011
20,406,80
20,407,1
20,409,11817
20,410,5
20,411,504
20,412,3971
20,414,9
20,416,1
20,417,1755
20,419,52
20,420,53
20,421,163
20,424,9812
20,430,3630
20,435,13569
20,439,17785
20,442,23922
20,445,3600
20,446,126
20,449,302
20,450,6
20,451,24
20,452,12668
20,453,16
20,455,13
20,456,46
20,457,13
20,459,30589
20,460,114
20,463,6185
20,465,2
20,466,13403
20,467,5462
20,469,17453
20,477,63391
20,478,3387
20,479,58
20,480,16076
20,481,4612
20,483,5
20,484,27
20,486,20
20,487,2159
20,488,5
20,489,15799
20,497,2846
20,498,2
21,0,3
21,3,19010
21,4,2
21,13,362
21,15,14
21,17,1976
21,18,82
21,19,11227
21,21,2004
21,22,13
21,24,125
21,30,124
21,101,1861
21,105,14742
21,107,63313
21,108,115
21,110,623
21,111,5001
21,113,2752
21,115,10355
21,116,4261
21,118,113
21,120,150
21,121,53325
21,122,24334
21,123,3734
21,124,3778
21,125,13546
21,126,63
21,127,3065
21,128,31560
21,129,17
21,130,12604
21,134,68164
21,135,20805
21,137,21392
21,138,672
21,140,26544
21,145,46873
21,150,1874
21,153,49804
21,160,15
21,171,199
21,173,12444
21,178,17835
21,181,2
21,182,368
21,203,126
21,205,54165
21,210,365
21,211,9113
21,212,11433
21,213,7696
21,215,16855
21,219,19926
21,222,16
21,224,177
21,225,1
21,232,18940
21,234,9854
21,236,5788
21,237,14018
21,242,2060
21,243,2233
21,244,3642
21,245,141020
21,253,104
21,258,11799
21,259,69020
21,261,31
21,265,48126
21,266,8455
21,268,801
21,272,31
21,274,228
21,277,23
21,278,5568
21,280,35816
21,281,2
21,282,223
21,311,5
21,315,10395
21,317,1814
21,319,5798
21,320,192
21,325,2961
21,326,7137
21,328,16760
21,330,96
21,332,11
21,333,367
21,334,12698
21,340,5249
21,341,39
21,343,2501
21,347,15959
21,349,8868
21,353,50
21,356,20
21,360,99
21,361,98
21,364,9318
21,371,299
21,373,915
21,376,2531
21,377,13242
21,379,27607
21,386,7733
21,391,77
21,400,3662
21,401,11976
21,402,4562
21,406,127
21,408,2
21,409,16716
21,410,2
21,411,646
21,412,5636
21,414,6
21,416,1
21,417,2503
21,419,18
21,420,109
21,421,232
21,424,13587
21,430,5039
21,435,18977
21,439,24381
21,442,32161
21,445,5109
21,446,116
21,449,325
21,450,5
21,451,39
21,452,15708
21,453,14
21,455,19
21,456,74
21,457,18
21,459,34726
21,460,158
21,463,8583
21,465,3
21,466,15937
21,467,6421
21,469,22156
21,477,65270
21,478,4801
21,479,72
21,480,22361
21,481,6581
21,483,1
21,484,31
21,486,30
21,487,2949
21,488,8
21,489,21299
21,497,4057
21,498,3
22,0,18
22,3,35063
22,4,2
22,13,354
22,15,56
22,17,5105
22,18,135
22,19,28896
22,21,3779
22,22,42
22,24,178
22,30,321
22,101,3600
22,105,36236
22,107,154077
22,108,273
22,110,1750
22,111,12524
22,113,6268
22,114,1
22,115,28106
22,116,10782
22,118,355
22,120,277
22,121,106284
22,122,63789
22,123,8236
22,124,10378
22,125,32693
22,126,174
22,127,7602
22,128,74828
22,129,41
22,130,29519
22,134,220619
22,135,54649
22,137,43561
22,138,1613
22,140,59886
22,142,1
22,145,98083
22,150,5172
22,153,120833
22,160,231
22,171,661
22,173,30188
22,174,13
22,178,98814
22,181,2
22,182,421
22,203,329
22,205,109492
22,208,14
22,210,604
22,211,14428
22,212,19969
22,213,15011
22,215,34620
22,219,52503
22,222,24
22,223,1
22,224,340
22,232,45192
22,234,17682
22,236,14584
22,237,37137
22,242,5314
22,243,4000
22,244,8916
22,245,210760
22,253,193
22,258,28286
22,259,157521
22,261,43
22,265,99162
22,266,21987
22,268,908
22,272,33
22,274,560
22,277,71
22,278,14634
22,280,95794
22,281,3
22,282,537
22,311,35
22,315,27048
22,317,4451
22,319,14814
22,320,325
22,325,7538
22,326,13055
22,328,33563
22,330,212
22,332,39
22,333,713
22,334,37343
22,340,8123
22,341,109
22,343,7143
22,347,26719
22,349,21972
22,353,51
22,356,106
22,360,174
22,361,243
22,364,8386
22,371,702
22,373,1545
22,376,8563
22,377,33911
22,379,70641
22,386,20433
22,391,135
22,400,7987
22,401,31784
22,402,9062
22,406,407
22,407,4
22,409,44394
22,410,94
22,411,1681
22,412,14495
22,414,9
22,416,27
22,417,6949
22,419,38
22,420,356
22,421,442
22,424,35197
22,430,12575
22,435,49841
22,439,62363
22,442,82441
22,445,13772
22,446,809
22,449,634
22,450,137
22,451,67
22,452,37413
22,453,58
22,455,45
22,456,117
22,457,659
22,458,1
22,459,75862
22,460,207
22,463,22894
22,465,2
22,466,41370
22,467,11819
22,469,51719
22,477,122093
22,478,11812
22,479,175
22,480,58722
22,481,16664
22,483,14
22,484,47
22,486,36
22,487,7543
22,488,101
22,489,55851
22,497,10562
22,498,6
23,0,45
23,3,45715
23,4,14
23,5,9
23,13,448
23,15,36
23,17,10698
23,18,372
23,19,61878
23,21,7354
23,22,76
23,24,350
23,30,1982
23,101,12036
23,105,39199
23,107,284696
23,108,377
23,110,5277
23,111,28011
23,113,9744
23,114,1
23,115,64262
23,116,23611
23,118,10979
23,120,1011
23,121,204081
23,122,138061
23,123,12062
23,124,21571
23,125,47458
23,126,1042
23,127,16821
23,128,145370
23,129,38
23,130,61518
23,134,456973
23,135,121524
23,137,94970
23,138,3754
23,140,125956
23,145,187498
23,150,10816
23,153,253335
23,160,8689
23,171,1090
23,173,66452
23,174,158
23,178,178661
23,181,8
23,182,715
23,203,586
23,205,183392
23,208,270
23,210,1033
23,211,24476
23,212,40765
23,213,21346
23,215,74136
23,219,109549
23,222,33
23,223,2
23,224,586
23,225,1
23,232,86750
23,234,25293
23,236,26514
23,237,55205
23,242,11257
23,243,8365
23,244,17914
23,245,313236
23,251,1
23,253,288
23,258,40371
23,259,231077
23,261,58
23,262,1
23,265,171187
23,266,47201
23,268,850
23,272,99
23,274,1884
23,277,603
23,278,29798
23,280,165456
23,281,4
23,282,731
23,311,160
23,315,57915
23,317,9473
23,319,33363
23,320,543
23,325,16623
23,326,18531
23,328,69824
23,330,507
23,332,65
23,333,992
23,334,111275
23,340,12989
23,341,105
23,343,14424
23,347,30581
23,349,49016
23,352,3
23,353,89
23,356,1668
23,360,472
23,361,426
23,364,12557
23,371,4774
23,373,3451
23,376,26974
23,377,72808
23,379,149426
23,386,42035
23,391,719
23,400,18412
23,401,66220
23,402,11418
23,406,2182
23,407,8
23,409,92327
23,410,1022
23,411,2285
23,412,30027
23,414,32
23,416,390
23,417,17125
23,419,48
23,420,785
23,421,823
23,424,75719
23,430,28133
23,435,102140
23,439,138552
23,442,154099
23,445,31808
23,446,7091
23,449,1244
23,450,2338
23,451,97
23,452,80165
23,453,179
23,455,56
23,456,224
23,457,11829
23,458,2
23,459,145879
23,460,365
23,463,47499
23,465,5
23,466,88731
23,467,20719
23,469,114269
23,471,1
23,477,221746
23,478,25817
23,479,334
23,480,121260
23,481,36275
23,483,131
23,484,107
23,486,73
23,487,16743
23,488,2350
23,489,119915
23,497,22145
23,498,27
